,ID,description,university,relationships,break ups,divorce,weddings,death,family,friendship
278,"51,256",An unfaithful wife. A cheating lover. A loyal friend. A jealous husband. All four lives are manipulated by a sinister mastermind in a vengeful plot about to spin fatally out of control. Written by Stephen King's favorite American suspense novelist.,False,False,False,False,False,False,False,True
279,"11,977","With language that is both lyrical and distinctly her own, Francesca Lia Block turns nine fairy tales inside out.Escaping the poisoned apple, Snow frees herself from possession to find the truth of love in an unexpected place.A club girl from L.A., awakening from a long sleep to the memories of her past, finally finds release from its curse.And Beauty learns that Beasts can understand more than men.Within these singular, timeless landscapes, the brutal and the magical collide, and the heroine triumphs because of the strength she finds in a pen, a paintbrush, a lover, a friend, a mother, and finally, in herself.",False,True,False,False,False,False,False,True
280,"2,979","#1 Bestseller in Superhero Fiction! Available in paperback, Kindle, and Kindle Unlimited!From Bestselling & Award-Winning author Ammar Habib comes this story of vigilante justice! For the past four years, everyone thought Ethan Daniels was dead and gone. But now he is back with a vengeance. After the gruesome death of his adopted sister at the hands of a merciless gang, there is nothing he wants more than revenge. He can't sleep. He can't think. All he hears are her cries and all he sees is her death. Ethan comes home to take on one of the world’s most notorious crime lords in his bid for revenge. Using his vast resources, advanced skills, and an arsenal of weaponry, Ethan dons the mask of a vigilante and wages a one-man-war against the crime lord’s empire. However, he doesn't expect a reunion with Katrina, the girl he loved as a boy. After multiple reencounters with her, Ethan's resolve begins to waver as he is forced to realize that he can't have both love and vengeance. Retribution exacts a price while fate—well, she has plans of her own.",False,True,False,False,False,False,True,False
281,"43,064","Ela Roeh of Parne doesn't understand why her beloved Creator, the Infinite, wants her to become His prophet. She's undignified and bad-tempered, and at age seventeen she's much too young. In addition, no prophet of Parne has ever been a girl. Worst of all, as Parne's elders often warn, if she agrees to become the Infinite's prophet, Ela knows she will die young.Yet she can't imagine living without Him. Determined to hear the Infinite's voice, Ela accepts the sacred vinewood branch and is sent to bring the Infinite's word to a nation torn apart by war. There she meets a young ambassador determined to bring his own justice for his oppressed people. As they form an unlikely partnership, Ela battles how to balance the leading of her heart with the leading of the Infinite.",False,True,False,False,False,False,False,False
282,"27,521","Alternate-cover edition for ISBN 0865470561 / 9780865470569  can be found here The wife of a successful lawyer in 1930s Kansas City, India Bridge, tries to cope with her dissatisfaction with an easy, though empty, life.Before Betty Friedan wrote The Feminine Mystique there was Mrs. Bridge, an inspired novel set in the years around World War II that testified to the sapping ennui of an unexamined suburban life. India Bridge, the title character, has three children and a meticulous workaholic husband. She defends her dainty, untouched guest towels from son Douglas, who has the gall to dry his hands on one, and earnestly attempts to control her daughters with pronouncements such as ""Now see here, young lady ... in the morning one doesn't wear earrings that dangle."" Though her life is increasingly filled with leisure and plenty, she can't shuffle off vague feelings of dissatisfaction, confusion, and futility. Evan S. Connell, who also wrote the twinned novel Mr. Bridge, builds a world with tiny brushstrokes and short, telling vignettes.",False,False,False,False,False,False,False,False
283,"51,948","A teenage murder witness is drowned in a tub of apples... At a Hallowe'en party, Joyce—a hostile thirteen-year-old—boasts that she once witnessed a murder. When no-one believes her, she storms off home. But within hours her body is found, still in the house, drowned in an apple-bobbing tub. That night, Hercule Poirot is called in to find the 'evil presence'. But first he must establish whether he is looking for a murderer or a double-murderer...",False,False,False,False,False,False,False,False
284,"18,051","Once again displaying Peter Carey's flair for language, 'Theft' is a love poem of a very different kind. Ranging from the rural wilds of Australia to Manhattan via Tokyo, it explores themes of art, fraud, responsibility and redemption.",False,True,False,False,False,False,False,False
285,"12,077","True love can blossom in unexpected places. This is Jaden pretending not to notice. . . .Jaden McEntyre and Parker Whalen are a wrong fit from the start. Jaden is driven and focused, Harvard Med School within reach. Parker has a past-a reputation-and the rumors about his mysterious habits abound. So there's no reason why, when they're assigned to work together on a project in English, they should discover they have anything in common, or even like each other, and they definitely shouldn't be falling in love.As they bond over Edith Wharton's tragic novella, Ethan Frome, the ""bad boy"" vibe Parker plays begins to dissipate. Soon, Jaden finds herself shedding her own ""good girl"" image: sneaking around to be with him, confiding in him, and ultimately falling hard for this leather-wearing, motorcycle-driving loner who plays into the rebel stereotype.Still, Jaden can't shake the feeling that there's more to Parker than he's letting on. He's hiding something from her, and discovering the truth means reconciling the Parker she's grown to love with the person he really is. Because it's possible that his life inside the classroom-everything Jaden knows-is one, massive lie.",False,True,False,False,False,False,False,False
286,"29,986","AN ASTONISHING FIND BECOMES AN UNSPEAKABLE EVIL
An off-shore expedition ends in a fascinating discovery for a team of divers near New England. The thing they bring ashore is certainly unusual. Big mistake thinking it couldn't survive on land. Bigger mistake thinking that it's the only one of its kind.",False,False,False,False,False,False,False,False
287,"41,296","The stunning conclusion to Parallel.  Someone has torn them apart in the past, and she plans to do it again…  As Nick and Quinn piece together the truth about the life they once shared, they discover it was much deeper and darker than they ever imagined. In order to keep history from repeating, Quinn will need to master her unusual gifts—but that means admitting to herself and to Nick why she stopped using them in the first place.  He may never forgive her when he learns the truth, but Quinn is running out of options—because the clock is ticking, and it’s no longer just her life that hangs in the balance. ",False,True,False,False,False,False,False,False
288,"33,221","Their prophet dead and their home lost, the half-bloods Harruq and Qurrah Tun form a strained alliance with a band of mercenaries outside the city of Veldaren.As the brothers and their allies wage a private war against powerful thief guilds, divine forces threaten to tear them apart and ruin any hope for a better life.Harruq must do everything he can to defend his family, for Qurrah’s love of a girl with a shattered mind and the power of a goddess may doom them all.The death prophet returns, and the disloyal will suffer.",False,False,False,False,False,False,True,False
289,"25,863","Mircea Cartarescu, born in 1956, is one of Romania's leading novelists and poets. This translation of his 1989 novel Nostalgia, writes Andrei Codrescu, ""introduces to English a writer who has always had a place reserved for him in a constellation that includes the Brothers Grimm, Franz Kafka, Jorge Luis Borges, Bruno Schulz, Julio Cortazar, Gabriel Garcia Marquez, Milan Kundera, and Milorad Pavic, to mention just a few."" Like most of his literary contemporaries of the avant-garde Eighties Generation, his major work has been translated into several European languages, with the notable exception, until now, of English.Readers opening the pages of Nostalgia should brace themselves for a verbal tidal wave of the imagination that will wash away previous ideas of what a novel is or ought to be. Although each of its five chapters is separate and stands alone, a thematic, even mesmeric harmony finds itself in children's games, the music of the spheres, humankind's primordial myth-making, the origins of the universe, and in the dilapidated tenement blocks of an apocalyptic Bucharest during the years of communist dictatorship.",False,False,False,False,False,False,False,False
290,"6,686","Two unlikely allies must journey across a kingdom in the hopes of thwarting death itself.All his life, Nels has wanted to be a knight of the kingdom of Avërand. Tall and strong, and with a knack for helping those in need, the people of his sleepy little village have even taken to calling him the Knight of Cobblestown.But that was before Nels died, murdered outside his home by a mysterious figure.Now the young hero has awoken as a ghost, invisible to all around him save one person—his only hope for understanding what happened to him—the kingdom’s heir, Princess Tyra. At first the spoiled royal wants nothing to do with Nels, but as the mystery of his death unravels, the two find themselves linked by a secret, and an enemy who could be hiding behind any face.Nels and Tyra have no choice but to abscond from the castle, charting a hidden world of tangled magic and forlorn phantoms. They must seek out an ancient needle with the power to mend what has been torn, and they have to move fast. Because soon Nels will disappear forever.",False,True,False,False,False,False,False,False
291,"16,677","Hardcover sales of more than 70,000 copies have made the Encyclopedia of Things That Never Were a classic illustrated reference to myths and legends from all corners of the world. Here--culled from mythology, literature, and folk tales--is the mystical realm that has populated humanity's imagination for centuries. Over 400 entries, engagingly written and organized by type of entity, make this a complete source of information and a visual feast. Among the entries are: from ""The Cosmos,"" Quetzalcoatl and Scorpio; from ""The Ground and Underground,"" centaurs, elves, and unicorns; from ""Wonderland,"" Atlantis and El Dorado; from ""Magic, Science, and Invention,"" flying carpets and the Trojan horse; from ""Water, Sky, and Air,"" Pegasus and Moby-Dick; and from ""The Night,"" a host of shuddersome creatures from vampires to the golem. This is a wild and wondrous gift for any visionary.",False,False,False,False,False,False,False,False
292,"9,213","From #1 New York Times bestselling author of It Ends with Us comes a poignant novel about family, first love, grief, and betrayal that will touch the hearts of both mothers and daughters.Morgan Grant and her sixteen-year-old daughter, Clara, would like nothing more than to be nothing alike.Morgan is determined to prevent her daughter from making the same mistakes she did. By getting pregnant and married way too young, Morgan put her own dreams on hold. Clara doesn’t want to follow in her mother’s footsteps. Her predictable mother doesn’t have a spontaneous bone in her body.With warring personalities and conflicting goals, Morgan and Clara find it increasingly difficult to coexist. The only person who can bring peace to the household is Chris—Morgan’s husband, Clara’s father, and the family anchor. But that peace is shattered when Chris is involved in a tragic and questionable accident. The heartbreaking and long-lasting consequences will reach far beyond just Morgan and Clara.While struggling to rebuild everything that crashed around them, Morgan finds comfort in the last person she expects to, and Clara turns to the one boy she’s been forbidden to see. With each passing day, new secrets, resentment, and misunderstandings make mother and daughter fall further apart. So far apart, it might be impossible for them to ever fall back together.",False,True,False,False,False,True,True,False
293,"2,828","Jemima Jones is overweight. About one hundred pounds overweight. Treated like a maid by her thin and social-climbing roommates, and lorded over by the beautiful Geraldine (less talented but better paid) at the Kilburn Herald, Jemima finds that her only consolation is food. Add to this her passion for her charming, sexy, and unobtainable colleague Ben, and Jemima knows her life is in need of a serious change. When she meets Brad, an eligible California hunk, over the Internet, she has the perfect opportunity to reinvent herself–as JJ, the slim, beautiful, gym-obsessed glamour girl. But when her long-distance Romeo demands that they meet, she must conquer her food addiction to become the bone-thin model of her e-mails–no small feat. With a fast-paced plot that never quits and a surprise ending no reader will see coming, Jemima J is the chronicle of one woman's quest to become the woman she's always wanted to be, learning along the way a host of lessons about attraction, addiction, the meaning of true love, and, ultimately, who she really is.",False,True,False,False,False,False,False,False
294,"48,457","One long-ago Christmas, Earl Gibson lost the two things most precious to him: his wife and daughter. Angry and heartbroken, he ended up living on the streets and abandoned any belief he'd once had in God.Ten years later Big Earl meets Gideon, a seven-year-old leukemia patient who believes with all her heart that ""Christmas means never having to ask God how much he loves us."" Gideon is determined to reach this lonely and hurting man who hates Christmas--and he is just as determined to rebuff her.It will take a miracle for Earl to come to understand the true meaning of Christmas. But if he can accept what Gideon wants to give him, he might find that he can return the favor with a precious gift of his own. In GIDEON'S GIFT, Karen Kingsbury reminds us that Christmas is still a time of miraculous possibilities if only we reach out to those around us",False,False,False,False,False,False,False,False
295,"46,610","Rob Finn was a bit of a misfit: a struggling young jockey in a family of accomplished musicians, a man in love with a beautiful woman who wouldn't have him -- he suddenly looked like a rider who had lost his nerve. Could it be, though, that the horses were unusually sluggish, and that there was something more sinister attempting to sabotage him...?""The best thriller writer going.""ATLANTIC MONTHLY",False,False,False,False,False,False,True,False
296,"15,766","At long last, New York Times bestselling author Gena Showalter unveils the story of Paris, the darkest and most tormented Lord of the Underworld.Possessed by the demon of Promiscuity, immortal warrior Paris is irresistibly seductive — but his potent allure comes at a terrible price. Every night he must bed someone new, or weaken and die. And the woman he craves above all others is the one woman he'd thought was forever beyond his reach... until now.Newly possessed by the demon of Wrath, Sienna Blackstone is racked by a ruthless need to punish those around her. Yet in Paris's arms, the vulnerable beauty finds soul-searing passion and incredible peace. Until a blood feud between ancient enemies heats up.Will the battle against gods, angels and creatures of the night bind them eternally — or tear them apart?",False,True,False,False,False,False,False,False
297,"35,980","The Wetherby Brides, Book 1--Benjamin Wetherby, Earl of Glastonbury and heir to the Marquisate of Eastleigh, has just received an urgent letter from home. His father is dying and he must return to England at once. Benjamin is a man bound by honor and duty, to both his country and his family. So, despite his reservations, he leaves his life in New York City behind so he may find a wife and assume his role as the Marquess of Eastleigh.Miss Phoebe Blake is finally out of mourning for her father, and just in time. She and her mother could be days away from being carted off to debtors prison, so Phoebe returns to society with the intent and determination to secure a rich husband.Sparks fly when Benjamin and Phoebe meet, and it appears they have both found just what they are looking for. But will a dark secret keep them from finding their happily ever after?",False,True,False,False,False,False,True,False
298,"38,208","It was a big lie. The biggest lie she’d ever told. It reverberated through her head as she said it, ringing eerily, and the girl behind her eyes—the girl who knew the truth—screamed, and her scream echoed along with the lie. “Are you in love with Noah, Mercedes?” Cora asked. “I mean . . . I know you love him. You’ve been friends forever. We all have. But are you in love with him?” If it had been anyone else—anyone—Mercedes would have stuck out her chest, folded her skinny arms, and let her feelings be known. She would have claimed him. But it was Cora. Brave, beautiful, broken Cora, and Cora loved Noah too. So Mercedes lied. And with that lie, she lost him. With that lie, she sealed her fate.She was the best friend, the bridesmaid, the godmother, the glue. She was there for the good times and the bad, the ups and the downs, the biggest moments and the smallest parts. And she was there when it all came crashing down.  This is the tale of the girl who didn’t get the guy.",False,True,False,False,False,False,False,True
299,"32,717","New York Times bestselling adult author of The Bear and the Nightingale makes her middle grade debut with a creepy, spellbinding ghost story destined to become a classicAfter suffering a tragic loss, eleven-year-old Ollie only finds solace in books. So when she happens upon a crazed woman at the river threatening to throw a book into the water, Ollie doesn't think--she just acts, stealing the book and running away. As she begins to read the slender volume, Ollie discovers a chilling story about a girl named Beth, the two brothers who both loved her, and a peculiar deal made with ""the smiling man,"" a sinister specter who grants your most tightly held wish, but only for the ultimate price. Ollie is captivated by the tale until her school trip the next day to Smoke Hollow, a local farm with a haunting history all its own. There she stumbles upon the graves of the very people she's been reading about. Could it be the story about the smiling man is true? Ollie doesn't have too long to think about the answer to that. On the way home, the school bus breaks down, sending their teacher back to the farm for help. But the strange bus driver has some advice for the kids left behind in his care: ""Best get moving. At nightfall they'll come for the rest of you."" Nightfall is, indeed, fast descending when Ollie's previously broken digital wristwatch, a keepsake reminder of better times, begins a startling countdown and delivers a terrifying message: RUN. Only Ollie and two of her classmates heed the bus driver's warning. As the trio head out into the woods--bordered by a field of scarecrows that seem to be watching them--the bus driver has just one final piece of advice for Ollie and her friends: ""Avoid large places. Keep to small."" And with that, a deliciously creepy and hair-raising adventure begins. ",False,False,False,False,False,True,False,True
300,"26,869","For high-schooler Yoko Nakajima, life has been fairly ordinary--that is until Keiki, a young man with golden hair, tells Yoko they must return to their kingdom. Once confronted by this mysterious being and whisked away to an unearthly realm, Yoko is left with only a magical sword; a gem; and a million questions about her destiny, the world she's trapped in, and the world she desperately wants to return to.",False,False,False,False,False,False,False,False
301,"9,794","Dolphin adores her mother: she's got wonderful clothes, bright hair and vivid tattoos all over her body. She definitely lives a colourful life. Dolphin's older sister, Star, also loves her but is beginning to wonder if staying with a mum whose temper can be as flashy as her body-art is the best thing for the girls...",False,False,False,False,False,False,False,False
302,"46,412","One foretold love deserves a second chance…Haunted by dreams of a lover who takes the form of a mythical dragon, Eileen Grosvenor searches for the truth. She never expects to find a real dragon shape shifter, let alone one who awakens her passion and ignites memories of her own forgotten past.Erik Sorensson is focused on leading the Pyr to triumph over the Slayers, even if it costs him his life. When an ancient relic that can turn the tide of the battle reveals itself, Erik knows he has to retrieve it from Eileen’s possession. But when he tries to do so, he’s shocked by an incredible firestorm that compels him to confront the truth about Eileen’s identity. Her presence reminds him of mistakes he’s determined not to repeat, and Erik is forced to make a choice: duty or love.Only by unlocking the secrets of the past can Erik and Eileen fulfill the final prophecy of the Pyr. Can they face their deepest fears and claim their destined love in time to defeat the Slayers?",False,True,False,False,False,False,False,False
303,"6,189","In this new stand-alone fairy tale, Princess Annie is the younger sister to Gwen, the princess destined to be Sleeping Beauty. When Gwennie pricks her finger and the whole castle falls asleep, only Annie is awake, and only Annie-blessed (or cursed?) with being impervious to magic-can venture out beyond the rose-covered hedge for help. She must find Gwen's true love to kiss her awake.But who is her true love? The irritating Digby? The happy-go-lucky Prince Andreas, who is holding a contest to find his bride? The conniving Clarence, whose sinister motives couldn't possibly spell true love? Joined by one of her father's guards, Liam, who happened to be out of the castle when the sleeping spell struck, Annie travels through a fairy tale land populated with characters both familiar and new as she tries to fix her sister and her family . . . and perhaps even find a true love of her own.",False,True,False,False,False,False,True,False
304,"24,596","Paris, 1940. The civilized, upper-class life of film producer Jean Casson is derailed by the German occupation of Paris, but Casson learns that with enough money, compromise, and connections, one need not deny oneself the pleasures of Parisian life. Somewhere inside Casson, though, is a stubborn romantic streak. When he’s offered the chance to take part in an operation of the British secret service, this idealism gives him the courage to say yes. A simple mission, but it goes wrong, and Casson realizes he must gamble everything—his career, the woman he loves, life itself. Here is a brilliant re-creation of France—its spirit in the moment of defeat, its valor in the moment of rebirth.",False,False,False,False,False,False,False,False
305,"45,609","Destiny Called - They AnsweredIn the dark recesses of Tyria, elder dragons have awoken from millennial slumbers. First came Primordus, which stirred in the Depths forcing the asura to flee to the surface. Half a century later, Jormag awoke and drove the norn from the frozen climes of the Northern Shiverpeaks, corrupting sons and brothers along the way. A generation later, Zhaitan arose in a cataclysmic event that reshaped a continent and flooded the capital of the human nation of Kryta.The races of Tyria stand on the edge of destiny. Heroes have battled against dragon minions, only to be corrupted into service of the enemy. Armies have marched on the dragons and been swep aside. The dwarves sacrificed their entire race to defeat a single dragon champion. The age of mortals may soon be over.This is a time for heroes. While the races of Tyria stand apart, six heroic individuals will come together to fight for their people: Eir, the norn huntress with the soul of an artist; Snaff, the asuran ge­nius, and his ambitious assistant Zojja; Rytlock, the ferocious charr warrior in exile; Caithe, a deadly sylvari with deep secrets; and Logan, the valiant human guardian dealing with divided loyalties. Together they become Destiny’s Edge. Together they answer the call. But will it be enough?",False,False,False,False,False,False,False,False
306,"42,869","Stephen Kenyon, Duke of Ashburton, has always taken the duties of his rank seriously—until shocking news sends him running from his isolating world of wealth and privilege to roam the countryside as an ordinary man. When he meets the lovely Rosalind Jordan, a foundling who has grown into an enchanting, compassionate woman, she stirs the deepest desires of his heart. Yet how can Stephen declare his love when he is haunted by the knowledge that made him flee his old life? And how can Rosalind risk loving a man who fulfills her secret dreams but can never be hers?",False,True,False,False,False,False,False,False
307,"12,946","Young Wataru Mitani's life is a mess. His family has problems they never told him about, a new student at school upsets everything he knows about the world, and a girl's voice rings in his mind all hours of the night. Desperately he searches for some way to change his life; a way to alter his fate.To achieve his goal, he must navigate the magical world of Vision, a land filled with creatures both fierce and friendly. And to complicate matters, he must outwit a merciless rival from the real world. Wataru's ultimate destination is the Tower of Destiny where a Goddess of fate awaits. Only when he has finished his journey and collected five elusive gemstones will he possess the Demon's Bane; the key that will unlock his future. Charity, bravery, faith, grace and the power of darkness and light: these are the provinces of each gemstone. Brought together, they have the immeasurable power to change Wataru's life.",False,False,False,False,False,False,True,True
308,"4,940","Stanley, an out of work tech writer, is deeply unsatisfied with the lack of meaning in his life. Of the three places he feels should provide meaning in his life, religion, work and family, only one gives his life purpose: family. In PART ONE his lack of meaning starts to change. Out of desperation to support his family, he takes a short-term contract job on the other side of the country. He cannot afford to fly so he packs his car for the cross-country journey. The trip gets strange almost immediately when he reluctantly picks up a hitchhiker who transforms Stanley's religious views by answering questions that have kept religion at arm's length.",False,False,False,False,False,False,True,False
309,"36,056","Eliot and Fiona Post are twins whose parental clans are foes. Mom is Immortal goddess Atropos, eldest Fate. Dad is Infernal Lucifer, Satan. High School is Paxington, where gods and goddesses, warriors and sorcerers, learn to harness their powers. Classmates are allies in battle or threats to your life. To flunk is to die. Only the toughest graduate.",False,False,False,False,False,False,False,False
310,"11,471","Having barely escaped the revolution they had a huge (if accidental) part in causing, sharp-eyed orphan Mosca Mye; her guard goose, Saracen; and their sometimes-loyal companion, the con man Eponymous Clent, must start anew.All too quickly, they find themselves embroiled in fresh schemes and twisting politics as they are trapped in Toll, an odd town that changes its entire personality as day turns to night. Mosca and her friends attempt to fend off devious new foes, subvert old enemies, prevent the kidnapping of the mayor's daughter, steal the town's Luck, and somehow manage to escape with their lives—and hopefully a little money in their pockets.In the eagerly awaited sequel to Fly by Night, acclaimed storyteller Frances Hardinge returns to a vivid world rich with humor, danger, and discovery.",False,False,False,False,False,False,False,True
311,"48,035","Whispering Island - another mysterious place, with a million stories sorrounding it . . . Is it haunted? The Five are intrigued, but scared, too. Are they brave enough to go there and find out . . . About The Author: Enid Blyton, 1896 - November 28, 1959 Enid Blyton was born in London in 1896. She was educated in a private school and thought that she would become a musician until she realized that writing was her passion. She attended Ipswich High School where she trained to become a kindergarten teacher and eventually opened her own school for infants. Blyton's first poem was published in 1917, entitled ""Have You-"" which appeared in Nash's Magazine. In 1922, her first book of verses was published, entitled ""Child Whispers."" In 1926 she accepted a position editing the children's magazine ""Sunny Stories"" as well as writing the column ""Teachers World."" Blyton's first full length children's book was published din 1938 and was titled ""The Secret Island."" After working on the column for years, Blyton quit ""Teachers World"" in 1945 and also ended her stint as editor of ""Sunny Stories"" seven years later. In 1953 she started her own children's magazine called ""The Edith Blyton Magazine"" which featured stories about her characters and news on the clubs formed around them. Her most famous stories were those of the ""Famous Five"" The Magazine closed in 1959. In the 50's and 60's Blyton was criticized for the language in her book, for being to simple, but some 300 are still in print today. Blyton has published over 600 books in the course of her career. Enid Blyton died in her sleep on November 28, 1968. She was 72 years old.",False,False,False,False,False,False,False,False
312,"34,838","A compelling novel of a young American woman in Berlin on the eve of World War II who is torn between her love for a Nazi officer and her duty to her country. The naive daughter of the American ambassador, Sally is madly in love with a golden boy caught in Hitler's horrifying grip. LG Featured Alternate. Martin's.",False,True,False,False,False,False,False,False
313,"10,498","** This is a novella **While other high school seniors are dreaming about their futures, Sophie and Carter are just trying to make it through each day. Carter is overwhelmed by issues at home as he struggles to support his mother. Meanwhile, next door neighbor Sophie is left to care for her three younger siblings in place of their absent and troubled mother. All that holds these two best friends together is each other, and knowing that each night they'll sit together on Sophie's front porch swing and escape from reality, if just for awhile. But as their relationship reaches a turning point and high school graduation nears, will their friendship become something more?",False,True,False,False,False,False,False,True
314,"3,992","Maybe driving home after a few (or more) shots of tequila had been a bad idea, but hell, he did it all the time. The cops had to have been freaking bored to have pulled him over. He wasn’t even swerving! That’s Cage York’s story and he’s sticking to it.Unfortunately, his baseball coach isn’t buying it. Cage has a free ride to the local junior college for baseball -- or he did, until he’d gotten a DUI. Now, Cage has to decide: does he drop out and give up his dream of getting noticed by a college in the SEC, and possibly making it into the Major Leagues -- or does he give in to his coach’s demands and spend his summer baling hay?Eva Brooks planned out her life step by step when she was eight years old. Not once over the years had she lost sight of her goals. Josh Beasley, her next door neighbor, had been the center of those goals. He’d been her first boyfriend at seven, her first kiss at ten, her first date at fifteen, and her first tragedy at eighteen. The moment she’d received the phone call from Josh’s mother saying he’d been killed along with four other soldiers just north of Baghdad, Eva’s carefully planned life imploded in the worst way possible.Cage isn’t real happy with his closet-sized bedroom in the back of a foul smelling barn, or his daily interactions with cows, but he knows that if he doesn’t make his coach happy then he can kiss his scholarship goodbye. Only a sick and twisted man would decide his punishment was to be working on a farm all summer. No hot babes in bikinis waiting to meet a Southern boy to make her vacation complete. Just him and the damned cows.Oh -- and an uptight, snarky brunette with the biggest blue eyes he’s every seen. But she doesn’t count, because as hard as he’s tried to charm her out of her panties - he’s pretty sure she’d rather see him hung from the rafters than let him get a taste of her pretty little lips.",True,True,False,False,False,False,False,False
315,"13,411","A PC school principal turns West Side Story into a comedy of errors.Sixteen year-old Jessica dreams of Hollywood fame, and when Jordan moves into her small town, she dreams of him too. He's a movie star's son, and hey, he's gorgeous to boot. Jordan has always wanted to get out from the shadow cast by his superstar father, but now that he and his mother have moved so far away from LA, how can he get his divorced parents back together? Jessica convinces Jordan the way to get his father to come for a long visit is to be a part of the school play. And if she's ""discovered"" in the process, all the better. Things go wrong when she lets Jordan's secret identity slip, and grow even more disastrous when the principal tries to change West Side Story into a gangfree, violence-free, politically correct production.In the same romantic and sharply witty spirit of Life, Love, and the Pursuit of Free Throws, Janette Rallison delivers another comic gem that teen readers are sure to love.",False,True,False,True,False,False,False,False
316,198,"David Copperfield is the story of a young man's adventures on his journey from an unhappy and impoverished childhood to the discovery of his vocation as a successful novelist. Among the gloriously vivid cast of characters he encounters are his tyrannical stepfather, Mr Murdstone; his brilliant, but ultimately unworthy school-friend James Steerforth; his formidable aunt, Betsey Trotwood; the eternally humble, yet treacherous Uriah Heep; frivolous, enchanting Dora Spenlow; and the magnificently impecunious Wilkins Micawber, one of literature's great comic creations. In David Copperfield - the novel he described as his 'favourite child' - Dickens drew revealingly on his own experiences to create one of the most exuberant and enduringly popular works, filled with tragedy and comedy in equal measure. This edition uses the text of the first volume publication of 1850, and includes updated suggestions for further reading, original illustrations by 'Phiz', a revised chronology and expanded notes. In his new introduction, Jeremy Tambling discusses the novel's autobiographical elements, and its central themes of memory and identity.",False,False,False,False,False,False,False,True
317,"11,391","The Game...
A virtual reality simulation played by over a billion children around the world. The best players are celebrities, adored and worshiped by countless fans. Zack is a superstar among players.
His final play may change the world, forever...",False,False,False,False,False,False,False,False
318,"42,201","Summary Taken from Amazon.comCharlotte returns to Paranormal Public for her second semester knowing that she must embrace yet another new destiny.She wasn’t expecting it to be easy, and it isn’t.Now, demons beat at the protections surrounding Public, and inside the safety of the grounds is a new threat, an ancient resentment that has nothing to do with demons, but is born of a much more personal pain.Luckily, she isn’t the target.Or is she?Now, she and her friends must stand together to protect each other, even if they don’t know from whom . . . until it’s too late.* The name of this book has been changed from Museum of Masks to Elemental Rising. It is the same book.",False,True,False,False,False,False,False,True
319,"5,247","Nobody expected Dru Anderson to survive this long. Not Graves. Not Christophe. Not even Dru. She's battled killer zombies, jealous djamphirs, and bloodthirsty suckers straight out of her worst nightmares. But now that Dru has bloomed into a full-fledged svetocha — rare, beautiful, and toxic to all vampires — the worst is yet to come.Because getting out alive is going to cost more than she's ever imagined. And in the end, is survival really worth the sacrifice?",False,True,False,False,False,False,False,False
320,"4,591","Irresistible, one-woman shopping phenomenon Becky Bloomwood is back in this hilarious, heartwarming, New York Times bestselling tale of married life, best friends, and long-lost sisters (and the perils of simply having to own an Angel handbag!).",False,True,False,False,False,False,False,True
321,"48,362","A masquerade party quickly turns into a mystery when Nancy and Ned spy an enigmatic man in a black cloak and an exotic woman in a glittering Javanese costume. Are they members of the gang of wily thieves who sneak into parties hosted by wealthy citizens to rob jewels and painting treasures? Why is the owner of the black velvet hooded mask Ned found during the party desperate to retrieve it? To find the answers, Nancy and George switch identities. George soon discovers that it can be both exciting and dangerous to masquerade as Nancy Drew! This book is the revised text. The plot of the original story (©1953) is similar with minor revisions.",False,False,False,False,False,False,False,False
322,"47,141","Jesstin, the Amazon warrior, and Brenna, the Clinic medic, are on the run in a race against time to save Tristaine, their mountain stronghold, from destruction.Five beleaguered, fugitive Amazons camp in a high mountain meadow, healing from the wounds inflicted by a posse of City soldiers. Word reaches Jesstin and Brenna of a grave danger threatening the Amazon village of Tristaine. While Brenna struggles to find her place in the clan and the love between her and Jess grows, Tristaine is threatened with destruction when a crucial betrayal brings the City soldiers down upon the village. Brenna's emerging psychic gifts aid Jess and her warriors in a final bloody confrontation against the forces bent on destroying the Amazon way of life.",False,False,False,False,False,False,False,False
323,"12,509","Return to Daevabad in the spellbinding sequel to THE CITY OF BRASS.Nahri’s life changed forever the moment she accidentally summoned Dara, a formidable, mysterious djinn, during one of her schemes. Whisked from her home in Cairo, she was thrust into the dazzling royal court of Daevabad and quickly discovered she would need all her grifter instincts to survive there.Now, with Daevabad entrenched in the dark aftermath of the battle that saw Dara slain at Prince Ali’s hand, Nahri must forge a new path for herself, without the protection of the guardian who stole her heart or the counsel of the prince she considered a friend. But even as she embraces her heritage and the power it holds, she knows she’s been trapped in a gilded cage, watched by a king who rules from the throne that once belonged to her familyand one misstep will doom her tribe.Meanwhile, Ali has been exiled for daring to defy his father. Hunted by assassins, adrift on the unforgiving copper sands of his ancestral land, he is forced to rely on the frightening abilities the marid, the unpredictable water spirits, have gifted him. But in doing so, he threatens to unearth a terrible secret his family has long kept buried.And as a new century approaches and the djinn gather within Daevabad's towering brass walls for celebrations, a threat brews unseen in the desolate north. It’s a force that would bring a storm of fire straight to the city’s gates . . . and one that seeks the aid of a warrior trapped between worlds, torn between a violent duty he can never escape and a peace he fears he will never deserve.",False,False,False,False,False,False,True,True
324,"43,178","Moving on to its second chilling volume, The Forbidden Game trilogy by the bestselling author of The Vampire Diaries and The Secret Circle offers teens the psychological suspense they crave.",False,True,False,False,False,False,False,False
